"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/01/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/02/2022","AQS","550270001","1","0.1","ppm","1","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/03/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/04/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/05/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/06/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","16","67.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/07/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/08/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/09/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/10/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/11/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/12/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/13/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","17","71.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/14/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/15/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/16/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/17/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/18/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/19/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/20/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/21/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/22/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/23/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/24/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/25/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","17","71.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/26/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/27/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/28/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/29/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/30/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"07/31/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/01/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/02/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/03/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/04/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/05/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/06/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/07/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/08/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/09/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/10/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","16","67.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/11/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/12/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/13/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/14/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/15/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/16/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/17/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/18/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/19/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/20/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/21/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/22/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/23/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/24/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","19","79.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/25/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/26/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/27/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/28/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/29/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/30/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"08/31/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/01/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/02/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/03/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/04/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/05/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/06/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/07/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","22","92.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/08/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/09/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/10/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/11/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/12/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/13/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/14/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/15/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/16/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/17/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/18/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/19/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","18","75.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/20/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/21/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/22/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/23/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/24/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/25/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/26/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/27/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/28/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/29/2022","AQS","550270001","1","0.2","ppm","2","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"09/30/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","24","100.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
"10/01/2022","AQS","550270001","1","0.3","ppm","3","HORICON WILDLIFE AREA","2","8.0000","42101","Carbon monoxide","13180","Beaver Dam, WI","55","Wisconsin","027","Dodge","43.46611","-88.62111"
